Date	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2018-01-18	56290.25	54238.25	53413.25	53741	55036.5	58064.5	65006.25	71236.75	73628	73658	74294.75	74902.5	74623.25	74011.25	72958.5	72491.5	72317.5	75264.5	75152.75	73469.75	69364.25	65934.5	63702.5	59210.5
2018-01-19	56447.5	54296	53330	53555.5	54704.5	57616.25	64482.25	70761.5	73150.25	73435.5	74295	74758.75	74059.75	72889	71415	70563	70705.5	73706	73588.5	71667.5	67656	64066.5	62240.25	58153.5
2018-01-20	53331	51127.25	49970.25	49786.5	49911.5	50207	51330.25	55452.25	59242	61891	63493	64320	63954.75	62359	60639.25	60518.5	61343.75	64187	64749	63318.5	59567.25	56912	56055.5	52679.75
2018-01-21	49646	47586.75	46564.25	46367	46360.25	46180.5	46095.5	48512.75	51674.75	54958.75	57260.25	59104	58833.25	56976	55376.75	55200.5	56281.25	60391.25	62091.5	60941	58228.25	56286.25	56372	53108
2018-01-22	51473.25	49859	49243.5	49459	50894.5	54627.75	62917.75	69587.75	72202.25	72578.75	73316.25	74269.5	74166.5	73319.75	71867.5	71020.5	71196.25	74546.75	74816.5	73076.5	68981.5	65485	62924	58593.75
2018-01-23	56281.25	54154.5	53229.5	53458.25	54527	57444.5	64901.25	71340	73511.5	73835.5	74538.5	75365	75156	74457.25	73060.75	72518.75	72398.25	75075.5	75498.5	73803.75	69951.75	66489	63997.75	59609.5
2018-01-24	55689.25	53510	52585.25	52784.75	54123.25	57170	64630	71390.5	74006.25	74222.75	75126.5	75711	75126.5	74346.75	72986.5	72100.25	71904.5	74501.5	74876	73389.75	69857.5	66411.25	64023.25	59753
2018-01-25	55136.75	52978.5	52002	52254.5	53366.75	56522.5	63975.75	70347.5	72404	72520.5	73282.25	73887.5	73522.75	72854.75	71666.75	70849.25	70578.75	73381.75	73583	71864.75	67936.25	64418.75	62251.25	57851
2018-01-26	54568	52282.5	51356	51630.75	52961.5	55999.25	63261.5	69523.5	71555.5	71703.5	72241	72602.25	71937.5	70762	69213.75	68576	68726.75	71987.75	72257.25	70149.5	66210.5	62386	60420.25	56209.25
2018-01-27	51337.75	49198.5	47911.75	47755.5	47951.25	48129	49242.75	53230.5	57121	59762.25	61296.75	61891.25	61207.5	59488.25	57652.25	57388.5	58115	61059.75	62140	60456.25	56780.75	54264.25	53384.75	50034.75
2018-01-28	46925	44888.75	43894.5	43780.5	43866.25	43628.5	43371.25	45916.5	49529.75	52878	54933.25	56885.75	56778.25	55064.5	53299.75	53091.75	53902.75	57409	59459.25	58351	55901.25	54088.25	53933	50645.25
2018-01-29	49142	47557	46960	47378.75	48973	52935.25	61415.75	68311	70997	71315.5	72268.75	73242.75	72826	71984.75	70629.75	69536.5	69290	71510	72122.5	70589.75	66577.5	62994.25	60375	55977.75
2018-01-30	53164.25	51299.75	50513.75	50803.75	52125.25	55364.25	63091.5	69320	71593.5	71722.75	72512.5	73140	72583.5	71927.75	70671.5	69872.75	69410.75	71435.5	72215.75	70679.25	66710.25	63266	60850.75	56288
2018-01-31	53837.25	51786.25	50909.25	51249.5	52484	55619.5	62985.5	69765.25	72561.5	72557.5	73321.75	74025.25	73616	73361.5	71980.5	71187.25	70500.25	72682.5	73548.25	72119.25	68039.5	64680.5	62155.25	57486.25
2018-02-01	53806.25	51891.5	51147	51559.5	52811.25	55789.25	63242	69339.75	71353	71527.75	72111.75	72733.25	72341.5	71810.5	70591.5	69431.75	68816.5	71329	72309	71025.25	67361.75	64122.75	61609.5	56914.5
2018-02-02	53904	52020.25	51342	51614.25	52919.75	55799.5	62581.25	68864.5	71538	71933	72546.5	73384.5	72713.75	71382.5	69742.5	68634.5	68102.75	70458.25	71156.5	69292.5	65480.25	62059.5	59969.25	55791.5
2018-02-03	52600.75	50444.75	49380.5	49231.75	49349.25	49515.25	50665.5	54650	58187.25	60890	62418.75	63161	62659.75	60964.5	59209	59052.5	59515.25	62217.75	63719.75	62428.75	58748.5	56171.75	55263.5	51953
2018-02-04	49807	47876.5	46963.5	46789.25	46792.5	46674	46722.75	49110.75	52271.75	55371.75	57592.75	59357	59095	57296.25	55846.25	55579.75	56151.25	59572.5	61899.75	61001.25	58351.75	56401	56161.75	52841
2018-02-05	51538.75	49885.25	49331.75	49647	51164	54768.5	62941.75	69341	71765.5	72319.25	73267	74276.75	73575	72997.75	71552	70703.75	68959	69538.5	70894	69965.5	67122.25	64824.5	62321	57877.25
2018-02-06	55096.25	53245	52475.25	52798.5	53980.25	56774.25	63829	70095.75	72405	72657.25	73556.5	74224.75	74049.75	73689.5	72276.25	71487.75	70640.25	72435.75	73582.75	72358.5	68408.25	65173	62766.25	58210.25
2018-02-07	55050.25	53222.75	52424.25	52759.75	53802.5	56505	63284.25	69351.5	71371.75	71672.25	72650.5	73285.75	73039	72403.75	71118.75	70233.75	69465	71222	72594.5	71457.75	67608	64224	62230.75	58064.75
2018-02-08	55168.25	53357.25	52554	52785.25	53829	56524.25	63021	69039.75	71294	71679.25	72367.25	72861.75	72707.25	71916	70557.75	69378.75	68738	70611.75	71951.25	71014.25	67321.5	64078.25	62044.5	58008
2018-02-09	55642	53844.75	53052	53240.75	54144.75	56671.5	63008.25	68776.25	70870.75	71298.25	71986.75	72330	71819	70661	68999	68077.25	67416	69505	70865.25	69564.5	65672.5	62382	60759.5	56973.5
2018-02-10	53738.75	51709	50592	50296.75	50324.75	50565.25	51882.5	55171.75	58207	60932	62412.75	62990.25	62635.25	61255.5	59565	59219.25	59267.75	61479	63537.75	62278.25	58888.25	56597.25	55877.75	52432.25
2018-02-11	49741.5	47768	46773.75	46462.75	46461	46323	46304	48728	51927.5	55221.5	57442.5	59344	59506.25	57890.75	56129.25	55562	55852.75	58797.25	61801	60970	58370.5	56556	56479.25	53014.75
2018-02-12	50282	48682.75	48152.75	48402	50052.25	53721	61956.5	67916.25	70286.5	71088	72322.75	73075.75	72340.25	71407.5	69555.25	68360.75	68087	69989	72098	70827	67051.75	63843.75	61182.5	56697
2018-02-13	54014	52322.25	51555	51819.5	53110.25	55945.75	63387.75	68988.25	70848	71274	72347	72778.5	71975.75	70903.25	69376.25	68518.5	67956	69764	71738.25	70436.25	66826	63637.75	61276	56830
2018-02-14	54980.75	53140.5	52361	52585.75	53747.5	56569.75	63466.25	69194.75	71532.75	72182	73367.5	73527.5	72646	72257	70851.25	69754.5	68981.75	70563.25	72489.75	71232	67398	64182.75	61986.75	57719.5
2018-02-15	55301.5	53455.25	52686	52915.25	54171.5	56959.75	63619.25	69041	71166	71815.5	72853	73340.25	72420.25	71691.75	70457	69432.5	68690.75	70083.75	72264	71205.25	67556	64454.5	62253.25	57930.75
2018-02-16	55192.25	53265	52436	52622.75	53790.75	56586	63248.25	68373.5	70288.5	70975	71817	72019.25	71300.75	70218.75	68528.5	67225.5	66592.5	68408.75	70573.5	69447.25	65624	62259	60396.75	56444.75
2018-02-17	52867.75	50804.5	49694.5	49489.75	49713.25	50102.25	51546.75	54529	57669.5	60354.25	61953.75	62623.5	62019.75	60394.25	58679	58294.5	58520	60491	62633	61537.5	57967	55528.25	54717.25	51260.5
2018-02-18	48461	46666.75	45750.25	45575.75	45774.5	45854.25	46344.5	48606.75	51605	54709.5	56749	58314	58030	56054.75	54241.5	53872.25	54267	56512	59783.5	59179.75	56668	54846	54566.25	51276.25
2018-02-19	49732	48299.5	47606	47901.75	49541.5	53169.5	61351.25	67073.75	69554.75	70260.25	71366.25	72121.25	71341.5	70726.75	69100	67830	67428.75	69115.75	71299.5	70199.75	66240	62951.75	60748.5	56436.75
2018-02-20	53914	52402.75	51591.5	51818.5	52991	55870.5	62690.25	68093.75	70420.75	70723.75	71718.5	72287.75	71730.25	71037.5	69435.75	68431.75	67770.75	69281.5	71433.5	70389.5	66696.5	63495.75	61340.25	57043.75
2018-02-21	53517.5	51857	51082	51450.75	52733	55440.75	61944.5	67142.75	69122.25	69654	70656.5	71145.5	70783	70137.75	68617.75	67578.75	66726.75	68053.75	70310.25	69776.25	66053.5	62753	60694.75	56466.75
2018-02-22	54104.25	52355.75	51627.5	51859.25	52964.75	55616.5	62138.5	67126.75	69427.25	70073.5	71019.25	71489	71008.25	70465	69104.5	68177	67386.75	68668.25	70486.5	69745.5	66059.5	62828.25	60706	56551
2018-02-23	53903.75	52274.75	51547	51773.75	52867.25	55389.5	61733	66665.5	68779.75	69274.5	70222.75	70610.25	70131	68865	67288	65927.5	65215	66800.25	68860.25	68140.75	64518.75	61169.5	59199.25	55227.75
2018-02-24	53299.75	51526.25	50394	50104	50052.25	50282.5	51246.75	53624.5	56609.25	59518.25	61072.25	61684.75	61333.25	59730	58081.5	57695	57799.75	59290.5	61817	60681	57433.25	55165.25	54452.25	51460.5
2018-02-25	48554.5	46906.25	46018.75	45687.75	45608.75	45291.5	45074.75	46478.75	49593	53239.5	55256.5	56804.5	56613.75	55018	53566.75	53149.5	53511	55540	59070.5	58689.75	56422.25	54633	54534.5	51420
2018-02-26	49399.75	48047.5	47545	47798.75	49298.5	52686.75	60316.75	65482.5	67944.75	68954.25	70026.75	70907.5	70595.75	70055	68738.75	67523	66868.75	67973	70063	69391.25	65801.25	62447.5	60039.75	56111
2018-02-27	54574.5	53193.25	52406.25	52452.5	53300	55788.5	62602.5	67080.5	69080.75	70059.25	71120	71560	71466	71003.25	69966.25	68867	67770.75	68624.75	70583	69933.75	66624.75	63328.5	61031.75	57479.25
2018-02-28	58701.75	57169.75	56249.25	56160.75	56805.25	58936.75	65134.5	69796.5	72005.25	73223.75	74431.5	74701.25	74491.5	73862.5	72588	71386.5	70233.25	71226.5	73216	72891.75	69893.25	66543.75	63956.25	60969.5
2018-03-01	60970.25	59309.5	58433.5	58255.5	58700.75	60822	66815.75	71318	73004.25	73987.5	75292.25	75552	75405.75	74902.75	73820.75	72449.5	71241.5	72488.75	74060.25	73716	70672	67188.25	64691.25	61953
2018-03-02	60769	59140.75	58258.75	58101.5	58643.25	60683	66721	71127.75	73025.5	74254.5	75028	74942.75	74884.5	73796.75	72441.25	71057.5	70052.25	71325	72989	72430.75	69170.25	65593	63591.25	60780.75
2018-03-03	57492.5	55406.25	54064.75	53695.5	53621.25	53627.25	54752	57094	60085.5	62754.5	64386.75	64813.25	64352.25	62415	60381	59764.5	59726	61982.5	64472.75	63936.75	60596.5	58054.75	57309.5	54509
2018-03-04	50840.5	49002.75	48040.75	47703.75	47927.25	48132.75	48638.25	49835.75	52061	55089	57094.25	58555.25	58421.5	56734.5	55257	54639.25	54820.5	56956	60685.5	61099.75	58581.75	56667.75	56362	53177
2018-03-05	51071.5	49588.5	48814.25	49062.25	50483.75	54121.5	62403.5	67635.5	69903.5	70586.75	71511.75	72523.25	72099.5	71447	70020.75	69031.75	68360	69459.25	71777.5	71731.75	67869	64446	62060.5	57796.5
2018-03-06	55487.5	53430.5	52475	52682.5	53719.75	56722	63934	68892	71082.25	71805.5	72849.5	73633.75	73164.5	72536	70976	70150.25	69267.5	70135	72048.25	71957.5	68435.5	65172	62708	58490.75
2018-03-07	54940	53145.25	52191.5	52358.25	53589.25	56612.5	63484.5	68373	70948.25	71386	72067.25	72641.25	72123.75	71574.25	70130.75	69125	68198.75	68796	70683	70918.75	67283.75	64176.25	61897.5	57610.5
2018-03-08	55090.25	53129.75	52270.25	52467.5	53631.75	56745.25	63808.5	68767.25	71262	71833.25	72615.75	73041.5	72505	72123	71037.25	70001	69010.5	69931	71605.25	71631.5	67801	64472	61944	57632.25
2018-03-09	54411	52505.75	51547.5	51807.25	53144.5	56039.75	62867.5	67882.75	70371	71095	71986.5	72448	71717	70443.75	68860	67580	66866	67749.5	69172.5	68860	64988.5	61675.75	59691.5	55494.5
2018-03-10	53121	50859.5	49652.5	49498.25	49673	50150.5	51878	53890	56760	59390.5	60764.75	61494.5	60670.25	58987.75	57173	56890	57322	58674.75	61111.5	60483	57113	54869	54015.75	50554.5
2018-03-11	47741.75	45589.75	44424.75	44219.5	44313	44264	43807.25	45438.75	49001.25	52384	54407.5	56371.25	55814.75	53889.5	51989.5	51539.5	52099	53865	57303.5	57562.75	55444	53777	53495.5	50089.5
2018-03-12	47991.75	46487.75	45823.75	46270	47971.25	51931.25	60380.5	65601.25	68032	68620.75	69158.5	70097.25	69625	68761.75	67184.25	66299.25	64223.75	63567	65824.5	66959.25	64380.75	61260	58360.25	53903
2018-03-13	51721.75	49491	48638	49126.25	50551.25	53953	61054	66385	69393.25	69799.75	70717.25	71463.5	70949	70207	68568.75	67767	66808.25	66875.25	68648.75	69069.25	65256.75	61968.25	59356.25	54691.5
2018-03-14	49584	47714.75	46940	47439	48900.75	52323.5	59725	64984.5	67853.75	68201.5	69235	70502.25	70433.25	69561	67786.75	66536.25	65494.25	65858	67628	68339.25	64457.25	61171.5	58534.75	53650.25
2018-03-15	51487.5	49559	48784.75	49247.25	50676.75	54023.25	60907.75	65927.5	68448	68919.75	70096	71085.5	70545	69514.25	68251.5	67455.75	66311.5	66819.5	68476.75	69015	65180.75	61781.75	59172	54547.75
2018-03-16	52261.5	50281.25	49553.75	50052	51598.5	54776.5	61753	66167.75	68462.25	69069	70192.25	70792.25	70033.5	69027.75	67288.75	66012	65275.5	66044	67148.25	67314.75	63517.25	60098.25	57781	53408.25
2018-03-17	51337.75	49154.25	48170.25	48198.5	48592	49048.5	50415	52991.25	56461.5	59474.75	60991.25	61854	61132.75	59497.75	57870.25	57395.75	57452	58241.25	60114.5	60490	57065	54426.5	53174.75	49517.75
2018-03-18	46293.5	44391.5	43414.25	43289.5	43575.75	43576	43460.5	45804	50005.75	53275.25	55814.25	57742.25	57410.5	55821.25	54286	53902.25	53889.25	55449.5	58180.5	59112	56733.75	54545.75	53916.75	50218
2018-03-19	47917.75	46367	45876	46356.75	48044.5	51710.25	59432.25	64792	67778.5	68919.25	70058	71196	70893	70118.5	68476.5	67204.5	66386.75	67085	68487.5	69170.75	65633.5	62180.5	59257.25	54765.5
2018-03-20	52365.25	50700	49971.25	50364.25	51785.5	54893.75	61927.25	66705	69325.5	70191.75	71247	71905	71596	70955.75	69880.25	68782.5	67471.5	67800	69213.75	69902.5	66263.75	62889.75	60292.75	55772
2018-03-21	54629.5	52663.5	51847.5	52251.25	53485.25	56463.75	62995.75	67718.75	69841	70228.5	70834	71280	70863.5	70207.75	68867.75	67964.75	67050	67675	69103.75	70158	66850.75	63416	61092	56937.5
2018-03-22	53410	51498.5	50741.75	51136.5	52489	55605	61937	67233.25	70446.75	71125.25	72029.75	72651.5	71957.75	71304	70262.5	69072	67575.75	68203.75	69164.5	69867	66305.25	62951.75	60438.75	56116.75
2018-03-23	53189.25	51254.75	50552.5	50990.5	52363.5	55420.25	62219.75	66334.75	68524.25	69055	69924.75	70621.5	70020.75	68886.25	67397	66171.25	65231	66011.75	67354.25	68120.5	64202.75	60801.75	58648.5	54504
2018-03-24	50571.75	48562	47544.75	47545.75	47947.75	48731.5	50485.5	53439.75	56780.25	59320.25	60884	61552.5	60829.5	59294.25	57643	57184.75	57365	58357.75	60384.5	60996.25	57256.5	54533	53338.5	49928.25
2018-03-25	48783.25	46773.5	45403	45563.25	45614.75	45636.75	47407.25	50943.5	54431	56009	57129.25	57403.75	55391	53716.25	53038.5	52564.5	53700.75	55558	56798.5	56726.5	54253.75	54087	50949.75	47356
2018-03-26	45858.75	45263.25	45985.25	47942	52313.5	60047.25	64774	67217	67979.5	68924.25	68754.75	68284	67306.25	66414.25	65434	65115	65266.75	66053.5	65797.25	63219	59953.25	57195.5	53726.25	52247.25
2018-03-27	50471.25	49762	50293	51688.75	54966.5	61060.75	65431.75	68104.25	68838.75	69699	70256	69798.5	68886.25	67874.5	67520.75	66660.75	66321.75	67177	67439	64890.75	61969.25	59206.25	55025.25	50894.5
2018-03-28	49010.25	48133	48509.5	49792.75	52954	59239	63825.75	66164.75	66108.5	66636.5	68468.5	69285.5	68461.5	67072.75	66314.5	65260	64667.5	65181.25	65510	63452.5	60684.75	58034	53625.25	49660
2018-03-29	47719.5	46849.75	47155	48257.5	51137	56934.5	61047.75	63888.25	65139.25	66175.25	67064	66535.25	65592.5	64861.5	64233.75	63539.75	62903	62930.75	62777.75	61277.5	58600	55751.75	51807	48776.5
2018-03-30	46702.25	45539	45274.75	45432.25	44664.25	43242	44176	47289.25	51006	53010	55164.25	54941.75	53064	51661.5	51399	51766.25	52297.75	53365.25	53358.25	52528.5	51373	50588.5	47987	41743
2018-03-31	40087	39379.75	39366.75	39854.5	40549.5	41162	43402.25	47280.25	50152.75	51928	53539	52879.75	51109.75	49518.75	49039	48951.75	48980.5	50349.25	51123.75	49909.75	48197.75	46773.5	43471.75	42163.75
2018-04-01	40366.5	39495.25	39512.5	39857.5	39938.75	39400.5	40485.5	43825.25	47265.75	49568.25	51628.75	51707.75	49786	48147.75	47401.25	47918.25	48064.5	48742.5	49092.75	48928.75	47649	46598.5	43880	42444.5
2018-04-02	40710.5	39849.75	39815.5	40307.75	40379	39765	41007.75	44469.25	47708	49925.5	52021.75	51204.5	50006.25	48258	47630.25	47592.25	48952.75	49778.25	49749.25	49574.5	48835.25	47216.75	44911	44097.5
2018-04-03	42812.25	42241.5	42713.25	44211	47553	54707.75	59961.5	62969	63817.75	65119	66294.25	66263.75	65117.5	63762	62918.25	61799	60740	60994.25	61344	60172.5	57551.25	54460.5	50186	48557
2018-04-04	46528.25	45619.5	46057.25	47379.5	50387	57103	62302.75	65154.75	65764.5	66993	67779.25	67441.25	66608	65318	64598.75	63683.25	62729.5	62695	62747	61164.25	58514.25	55751.75	51284.75	47973.25
2018-04-05	46137.25	45398.25	45871.25	47308.75	50580.5	57519.75	61943.5	64381.25	65159.5	66104.5	66939.25	66715.5	65690.75	64564.5	64232.5	62976	62040.75	61798.25	61465	60310.25	57883	54894	50688.25	47502.5
2018-04-06	45884.75	45165.75	45497.75	46891.25	50078.5	57420	62013	64330	64827.25	65835.25	66155.75	65127	63740.75	62296	61501	60683.75	60200	59949.25	60330.5	58869	56237.5	53347.25	49397.75	46385.5
2018-04-07	44451.75	43249.75	43343.75	43913.75	44353.25	45508.25	48123.75	52417.75	54953.5	56529.75	57165.25	56066.25	54229.25	52866.25	52749	52587	52759.5	53242	53136	52475.75	51140.75	49829	46181	41859
2018-04-08	39969.25	39007.25	38957.75	39423	39707.5	39637.75	40844.5	44243	47415.5	49617	51205.5	50839.25	48733.5	47483.75	46967	47004.25	47544.5	48730.25	49234.5	49703.5	48660.75	47937.5	44467	41934.5
2018-04-09	40497	39870.5	40267.5	42044	46024	54083	59438.25	62449.25	63202.25	64281.25	65288.5	64445.25	63819	62482.25	61488.75	59669.25	59537.25	59323.5	59202	58423.25	56312.5	52653.25	48937.5	46040.75
2018-04-10	44145.5	43005.75	43476.5	45011.5	48238.75	55392	60523.5	63383.25	63975.25	65036.75	65968.75	65566.75	64579	63481.25	63009.75	62000.5	61062	60670	60631.75	59734.75	57168	54108	49681.25	46953
2018-04-11	45103.5	44284.25	44686.5	45998.75	49635.75	56809.5	61204.75	63452.75	63950.5	64413.5	64805	64369.75	63779.75	63223.75	62254.25	61537	60856.5	60641.5	60437.5	59891.5	57489	54252	50009.25	47779.25
2018-04-12	45860	44989.75	45340.25	46603.75	49918.75	57000	62029	64753	65377.75	66313.5	66879.5	66466	65732.5	65085.5	64390.25	62787.5	62177.75	62221.5	62296.5	61263.75	58542.25	55109.25	50646.75	48027.5
2018-04-13	46004.75	45175.5	45553	46907.5	50158.75	57273	61874.75	64503	65129	66212	66822.75	66036.25	64545	62959.25	62275.5	61189.75	60679	60385.75	59871	58848.5	56533.75	53539	49512.25	46971.5
2018-04-14	44880.25	43763.25	43630	43897.5	44489.25	45673.75	48572.5	52450.5	54804.75	56029.75	56623.25	55574.75	53718.75	51803	51298.5	51275.25	51511.75	52118	52296	51604.75	50209	48735	45308.25	41159.5
2018-04-15	39142.75	37989.75	37835.5	38123.25	38450.25	38587.5	40260.25	43976.5	46820	48879.75	50698	50320.5	48207.5	46973	46752.25	46673.5	47273	48543	49063.75	49837	48973.25	47941.5	44216.75	40899.75
2018-04-16	39425	38801.75	39265.5	41027	45266.25	53681.25	59412.5	62419.25	63148.25	63936.75	64681.25	63611	63129.75	62169	61385.75	59715.75	59781.5	59556.75	59344.25	58144	56081.75	52097	48173.5	46089.75
2018-04-17	44327.75	43500	43901.75	45152	48381.5	55432	60440	62977	63289.5	63843	64621.5	64313.25	63441.75	62545.25	62176.5	61361.5	60618.75	60416.25	60284.5	59568	57380.75	53888	49515.25	45769
2018-04-18	43895.75	43048.75	43453	44906.75	48405.5	55508	60456	62982.5	63367.75	64199	64907	64587.25	63823.75	62612.75	62086.25	61198.25	60807.5	60753.5	60529	59330.5	57104.5	53620.5	49057	46513.5
2018-04-19	44629.25	43779.5	44074.75	45314.25	48800.5	56039	60873	63517.5	64084	65314	65716.5	64991.25	64431.75	63361.75	62689.75	61313.5	61069.75	61004.5	60730.5	59713.25	57441	54032	49523.75	45531.25
2018-04-20	43613	42735.25	43097	44423	47975.5	55321.25	60463.25	62958.25	63395.5	64535.25	65349	64810	63328.75	61584.75	60620.5	59918.25	59343.5	59036.75	58340.25	57181.25	54972.75	51765.25	47541.5	45415.75
2018-04-21	43137.25	41866.5	41665.75	42011.25	42681.75	43879.75	46996.25	51309.25	54153	55750.25	56498.75	55796.25	54005.25	52224	51674	51526.5	51758.5	52275.5	51945	50733.5	49314.25	47679.25	44045	40240.75
2018-04-22	38368	37284.75	37093	37369.5	37663.25	37859.75	40027.25	44060	47340.25	49840.25	51706	51185	48895.5	47307.75	46837	46691.75	47484.25	48864.25	49378.5	49642.25	48899.25	47955.5	44187	41717.75
2018-04-23	40235.75	39579.5	39954	41645.75	45883.25	54560.5	60500	63355.25	63815.75	64852	65918.5	65442.75	65039.25	63898.5	62847.25	61379.75	61475.5	61168.75	60523	59091.5	56957.75	53057.5	48811.75	46062.5
2018-04-24	44335.75	43302.5	43559.5	44857.5	48517	56325.25	61291.25	63809.5	64406.75	65414.25	66285.5	66141.5	65310.75	64130.25	63430	62421.75	61922.75	61613.5	61115.25	59731.75	57398.25	53794.25	49121	47223.25
2018-04-25	45410.75	44649.5	45019.75	46407.5	49999.25	57180.25	62170.5	64672.75	65382.75	66743	67993.25	67727	67011.25	65727.5	64994.25	64068	63403.75	63039.5	62457.75	60757.75	58533.75	54640.25	49941.5	45956
2018-04-26	44168.75	43312.75	43744.25	45253.5	48841.25	56594.5	61959.25	64689.25	65479	66992.5	68089.5	67654.25	66778	65539.25	64475.5	63133.25	62502.5	61858.25	61363	59782.75	57428.75	53781	49047.25	46609.25
2018-04-27	44674.25	43925	44349.25	45655.75	49101.75	55908.75	61490.75	64547	65216.25	66822	67563	66938.5	65307	63588.25	62725.75	61736.25	61167.5	60330	59683	58139.75	55900.75	52657.5	48446.75	45356
2018-04-28	43282.75	42134.5	41976	42190.5	42705.25	43879	47056.5	51430	54141	55512.5	56314.5	55438.5	53387.25	51795.25	51247.75	51410.25	51560.5	52047.5	51664.25	50523.25	49499.25	47877.25	44271.25	40207
2018-04-29	38386.5	37454.5	37220.25	37469.25	37724	37868.75	39849.75	43725	46769	49069	50877.5	50506.5	48674.25	47419.5	47098.5	47320	48043	49306.5	49332.25	49253.5	48633.5	47716	44368	43637
2018-04-30	42227.75	41293.5	41361	42691.25	46036.75	52657.75	57441	60445.75	61381.5	62798.25	64161	63493.75	62080.25	60456.5	59538	57968.75	58845.25	58399.25	57414	55988.5	54408.25	50897.25	47132.25	44021.5
2018-05-01	42216.25	41280.5	40917	41312.5	41843.25	41964.5	44036.5	47791	50769.25	52890.5	54471.25	53728.75	52214	50899.25	50149.75	50374	50966.75	51662.5	51326.25	50280.25	49927.75	48434.25	45078.25	42361.5
2018-05-02	41053.5	40621.5	41024	42615.25	46428	53130.25	58773	61666.75	62786.25	64272	65585.5	65103	64446.5	62754	61876.75	60828.75	60163.75	59562	59136.25	57291	55562.75	51897.25	47511.25	45493.5
2018-05-03	43855	43031.75	43325.25	44692.75	48237.25	55469.5	61267.5	64656.25	65791	67143.75	67938	67124	66473.5	65372.75	64203.25	62864.75	62166.5	61534	61089.75	59325.5	57272.5	53749.75	49139.25	47322.25
2018-05-04	45492.25	44663.5	44969.5	46235.25	49505.5	56015	61178	64190.5	64659	65582.75	66504	66112.75	64770	63136	62390.25	61495.75	60888.75	60406.25	59754.25	57933.25	56172	53182.75	48986.5	44861.5
2018-05-05	42774	41649.25	41574.75	41847.25	42395	43633.5	47091	51397.5	53952.5	55492.5	56357.75	55526.25	53424.75	51497.25	50983	51086.75	51528.75	52056.25	51826.25	50506.75	49278.75	47700	44025.25	40724.25
2018-05-06	38973.5	37864.75	37582.5	37789.25	37894.25	37927	40239	44123.5	47235	49637	51253	50647.25	48877.75	47272	46914	46918	47483.25	48751.75	49057.25	48885.75	48732	47864.5	44134	42258.75
2018-05-07	40851	40211.25	40565.25	42052.25	46097	54224.5	59836	63012	64075.25	65509.75	66501.25	65850	65273.5	64060.75	62700.75	61090.25	60938.75	61050	60042.25	58219	56443.25	52552.5	48392.5	45188
2018-05-08	43665.5	42894.5	43207	44476.75	47723	54875	59984.5	62621.25	63620	65096	65978.25	65746.5	64658.25	63352.75	62172	60966.75	60193.75	59906.5	59348.5	57898	55937.5	52652.75	47974.75	45801.25
2018-05-09	44040.5	43256.25	43538.75	44670.75	47587	54366.25	59949.75	62937.25	63860.25	64993.5	65813	64911.25	63980.75	62886.75	62426.5	61419	60759.5	60581.75	59893	57804.5	56097.5	53245.75	48896.75	44310.75
2018-05-10	42419.25	41348.75	41085	41204.5	40738.75	40443.25	43142.25	47201.5	49975.75	51758.5	53346.75	52608.25	50516	49145	48769.75	49362.25	49824.5	50387	50437.5	49545.5	49308	48336.75	45109.25	41511.25
2018-05-11	40144.5	39410	39583.25	40663.75	43588.25	49469	54910.5	58473.25	59530.75	60713.5	61527	61096.25	59802	58112	57522.75	56902.75	56641.75	56605	55872.25	53964.75	52268	49644.25	45843.5	44168.75
2018-05-12	42190.25	40961.75	40726	40970.25	41444.25	42817	45997.25	49882.5	52636.5	54149	55073.25	54111	52099.5	50277.75	49856	50051	50564	51088.25	50643.25	48919.25	47761	46530.5	43128.5	40466.75
2018-05-13	38699.25	37654	37400.75	37569.75	37541.25	37673.75	40167.25	44375.5	47557.5	50092.5	51933.5	51405.5	49412	47872.75	47377.5	47337	47884.5	48997	49059.25	48212.25	47792.25	47092	43536.25	42359.25
2018-05-14	40932	40344.25	40604.75	42167.25	46179.25	54518.75	60513	63639.25	64384.5	65373.5	66489.75	65566.5	65126	63714	63032.75	61487.75	61367	61371	60660	58500.5	56769.75	53224	49145.5	47183.5
2018-05-15	45483.75	44576.5	44754	45802.5	48785.25	55931.25	61574.25	64546.25	65343	66423.25	67233	66888.25	65977.25	64647.5	64040.25	63144.25	62240.25	61971.25	61536.75	59465.75	57649.75	54465	49847.25	47400.25
2018-05-16	45550.5	44544.25	44761.75	45865.25	48922.75	56021	61543.5	64368.25	65265	66558.75	67734.5	67654.25	67001.75	65718	65135.5	64047.75	63330.5	63014.75	62349.25	59622	57774.75	54662.5	49925.5	47072
2018-05-17	45290	44322.5	44522.5	45734	48925.25	56115.75	61829.75	64676.5	65420.25	66569	67414.5	67268.25	66613.5	65247.75	64472.5	63352	62400	62160.5	61757.25	59397.5	57474.5	54490.5	49817.75	47626.5
2018-05-18	45679	44696.25	44963.25	46140.5	48917.75	55680.25	60933.5	63900	64844.75	65803.5	66815.25	66216	65173.25	63669.5	63023.25	62333.25	61757.25	61447.75	60547	58168.5	56111.5	53356.5	49200.25	44923
